tamaño	tiempo	algoritmo	pc

1600	0.0037427043914794924	heapsort	msi_paco	2

1800	0.003798344135284424	heapsort	msi_paco	2

2000	0.0038233542442321776	heapsort	msi_paco	2

2200	0.003967230319976807	heapsort	msi_paco	2

2400	0.0038665032386779787	heapsort	msi_paco	2

2600	0.004033446311950684	heapsort	msi_paco	2

2800	0.0041063928604125974	heapsort	msi_paco	2

3000	0.004675168991088868	heapsort	msi_paco	2

3200	0.004783236980438232	heapsort	msi_paco	2

3400	0.004270410537719727	heapsort	msi_paco	2

3600	0.0041805005073547365	heapsort	msi_paco	2

3800	0.004375045299530029	heapsort	msi_paco	2

4000	0.004152092933654785	heapsort	msi_paco	2

4200	0.004412930011749267	heapsort	msi_paco	2

4400	0.00431971549987793	heapsort	msi_paco	2

4600	0.004481353759765625	heapsort	msi_paco	2

4800	0.004636452198028564	heapsort	msi_paco	2

5000	0.004292235374450683	heapsort	msi_paco	2

5200	0.004652099609375	heapsort	msi_paco	2

5400	0.004397425651550293	heapsort	msi_paco	2

5600	0.004530086517333985	heapsort	msi_paco	2

5800	0.005045909881591797	heapsort	msi_paco	2

6000	0.004334702491760254	heapsort	msi_paco	2

6200	0.0042440533638000485	heapsort	msi_paco	2

6400	0.0046156072616577145	heapsort	msi_paco	2

6600	0.004212918281555175	heapsort	msi_paco	2

6800	0.004309952259063721	heapsort	msi_paco	2

7000	0.00425565242767334	heapsort	msi_paco	2

7200	0.004375467300415039	heapsort	msi_paco	2

7400	0.004402847290039063	heapsort	msi_paco	2

7600	0.004557540416717529	heapsort	msi_paco	2

7800	0.004575445652008057	heapsort	msi_paco	2

8000	0.005408697128295899	heapsort	msi_paco	2

8200	0.004429681301116943	heapsort	msi_paco	2

8400	0.004695084095001221	heapsort	msi_paco	2

8600	0.004644167423248291	heapsort	msi_paco	2

8800	0.004524006843566895	heapsort	msi_paco	2

9000	0.004546217918395996	heapsort	msi_paco	2

9200	0.004469032287597656	heapsort	msi_paco	2

9400	0.004360184669494629	heapsort	msi_paco	2

9600	0.004637064933776855	heapsort	msi_paco	2

9800	0.004768049716949463	heapsort	msi_paco	2

10000	0.004891469478607178	heapsort	msi_paco	2
